timestamp,difficulty,mode,server,service,winner,reason,hits,duration_s,last_hitter,last_shot,score_kai_before,score_mina_before,sets_kai,sets_mina
2026-05-04T21:52:05,Club,singles,player,serve_drive,opponent,Faute service,1,0.52,player,serve_drive,6,3,0,0
2026-05-04T21:52:09,Club,singles,opponent,serve_short,opponent,Faute dehors,2,2.78,player,lob,6,4,0,0
2026-05-04T21:52:12,Club,singles,opponent,serve_drive,player,Faute filet,3,2.49,opponent,smash,6,5,0,0
2026-05-04T21:52:27,Club,singles,player,serve_lob,player,Faute filet,14,13.99,opponent,smash,7,5,0,0
2026-05-04T21:52:34,Club,singles,player,serve_short,player,Faute filet,8,6.13,opponent,smash,8,5,0,0
2026-05-04T21:52:40,Club,singles,player,serve_short,opponent,Faute filet,5,4.64,player,smash,9,5,0,0
2026-05-04T21:52:45,Club,singles,opponent,serve_lob,player,Faute dehors,3,4.14,opponent,smash,9,6,0,0
2026-05-04T21:52:58,Club,singles,player,serve_drive,player,Faute filet,12,11.97,opponent,drop,10,6,0,0
2026-05-04T21:53:05,Club,singles,player,serve_short,opponent,Point,6,5.86,opponent,smash,11,6,0,0
2026-05-04T21:53:13,Club,singles,opponent,serve_short,opponent,Point,7,7.00,opponent,smash,11,7,0,0
2026-05-04T21:53:29,Club,singles,opponent,serve_drive,opponent,Faute dehors,16,14.53,player,smash,11,8,0,0
2026-05-04T21:53:38,Club,singles,opponent,serve_drive,opponent,Point,7,7.28,opponent,smash,11,9,0,0
2026-05-04T21:53:45,Club,singles,opponent,serve_short,player,Faute filet,7,6.54,opponent,drop,11,10,0,0
2026-05-04T21:54:06,Club,singles,player,serve_short,player,Faute dehors,18,19.25,opponent,lob,12,10,0,0
2026-05-04T21:54:21,Club,singles,player,serve_short,player,Point,15,14.11,player,lob,13,10,0,0
2026-05-04T21:54:30,Club,singles,player,serve_lob,opponent,Faute dehors,7,8.20,player,lob,14,10,0,0
2026-05-04T21:54:36,Club,singles,opponent,serve_short,player,Faute dehors,5,4.76,opponent,drop,14,11,0,0
2026-05-04T21:54:43,Club,singles,player,serve_drive,opponent,Point,6,5.71,opponent,smash,15,11,0,0
2026-05-04T21:54:49,Club,singles,opponent,serve_lob,player,Faute dehors,3,4.86,opponent,lob,15,12,0,0
2026-05-04T21:54:54,Club,singles,player,serve_short,player,Faute dehors,4,3.96,opponent,drop,16,12,0,0
2026-05-04T21:55:02,Club,singles,player,serve_short,opponent,Point,8,7.30,opponent,smash,17,12,0,0
2026-05-04T21:55:04,Club,singles,opponent,serve_drive,player,Faute service,1,0.53,opponent,serve_drive,17,13,0,0
2026-05-04T21:55:16,Club,singles,player,serve_drive,player,Faute dehors,12,11.69,opponent,smash,18,13,0,0
2026-05-04T21:55:22,Club,singles,player,serve_drive,player,Faute filet,6,4.79,opponent,drop,19,13,0,0
2026-05-04T21:55:29,Club,singles,player,serve_short,opponent,Faute dehors,5,5.46,player,drop,20,13,0,0
2026-05-04T21:55:34,Club,singles,opponent,serve_short,player,Faute filet,5,3.76,opponent,drop,20,14,0,0
2026-05-04T21:57:09,Club,singles,player,serve_short,opponent,Point,4,3.17,opponent,smash,0,0,0,0
2026-05-04T21:57:14,Club,singles,opponent,serve_drive,player,Faute filet,5,4.03,opponent,drop,0,1,0,0
2026-05-04T21:59:17,Club,singles,player,serve_short,opponent,Faute dehors,5,5.10,player,smash,0,0,0,0
2026-05-04T21:59:36,Club,singles,opponent,serve_drive,player,Point,18,17.91,player,drop,0,1,0,0
2026-05-04T21:59:40,Club,singles,player,serve_short,player,Point,3,3.29,player,smash,1,1,0,0
2026-05-04T21:59:45,Club,singles,player,serve_short,opponent,Faute dehors,3,3.66,player,drop,2,1,0,0
2026-05-04T21:59:50,Club,singles,opponent,serve_lob,opponent,Point,3,4.18,opponent,smash,2,2,0,0
2026-05-04T22:00:00,Club,singles,opponent,serve_drive,player,Point,8,8.48,player,drop,2,3,0,0
2026-05-04T22:00:07,Club,singles,player,serve_drive,opponent,Faute dehors,5,5.98,player,lob,3,3,0,0
2026-05-04T22:00:15,Club,singles,opponent,serve_lob,player,Faute dehors,5,6.36,opponent,smash,3,4,0,0
2026-05-04T22:00:21,Club,singles,player,serve_lob,player,Point,5,5.13,player,drop,4,4,0,0
2026-05-04T22:01:24,Club,singles,player,serve_short,player,Faute dehors,12,12.81,opponent,lob,0,0,0,0
2026-05-04T22:01:34,Club,singles,player,serve_short,opponent,Faute dehors,9,8.93,player,drop,1,0,0,0
2026-05-04T22:01:40,Club,singles,opponent,serve_lob,player,Point,4,4.49,player,smash,1,1,0,0
2026-05-04T22:01:43,Club,singles,player,serve_lob,opponent,Point,2,2.89,opponent,smash,2,1,0,0
2026-05-04T22:01:55,Club,singles,opponent,serve_short,player,Faute filet,11,10.43,opponent,drop,2,2,0,0
2026-05-04T22:02:08,Club,singles,player,serve_short,player,Point,13,12.07,player,smash,3,2,0,0
2026-05-04T22:03:27,Club,singles,player,serve_lob,opponent,Point,2,2.92,opponent,smash,0,0,0,0
2026-05-04T22:03:34,Club,singles,opponent,serve_short,player,Faute filet,7,5.43,opponent,drop,0,1,0,0
2026-05-04T22:03:36,Club,singles,player,serve_short,player,Faute filet,2,1.32,opponent,drop,1,1,0,0
2026-05-04T22:03:45,Club,singles,player,serve_short,player,Faute filet,8,7.27,opponent,drop,2,1,0,0
2026-05-04T22:03:46,Club,singles,player,serve_short,opponent,Faute service,1,0.60,player,serve_short,3,1,0,0
2026-05-04T22:03:51,Club,singles,opponent,serve_drive,opponent,Faute filet,4,3.94,player,drop,3,2,0,0
2026-05-04T22:04:01,Club,singles,opponent,serve_short,player,Faute filet,9,8.91,opponent,smash,3,3,0,0
2026-05-04T22:04:09,Club,singles,player,serve_short,player,Faute dehors,6,6.44,opponent,drop,4,3,0,0
2026-05-04T22:04:14,Club,singles,player,serve_lob,opponent,Point,2,3.24,opponent,drop,5,3,0,0
2026-05-04T22:04:22,Club,singles,opponent,serve_short,opponent,Point,7,5.88,opponent,smash,5,4,0,0
2026-05-04T22:04:26,Club,singles,opponent,serve_lob,opponent,Point,3,3.18,opponent,smash,5,5,0,0
2026-05-04T22:04:32,Club,singles,opponent,serve_drive,player,Faute dehors,5,4.83,opponent,smash,5,6,0,0
2026-05-04T22:04:36,Club,singles,player,serve_short,opponent,Faute dehors,3,2.92,player,smash,6,6,0,0
2026-05-04T22:04:43,Club,singles,opponent,serve_lob,opponent,Faute filet,6,6.16,player,drop,6,7,0,0
2026-05-04T22:04:49,Club,singles,opponent,serve_short,player,Point,4,4.08,player,smash,6,8,0,0
2026-05-04T22:04:52,Club,singles,player,serve_short,opponent,Faute filet,3,2.52,player,drop,7,8,0,0
2026-05-04T22:04:56,Club,singles,opponent,serve_short,opponent,Faute filet,2,1.77,player,drop,7,9,0,0
2026-05-04T22:05:00,Club,singles,opponent,serve_short,opponent,Point,3,3.63,opponent,drop,7,10,0,0
2026-05-04T22:05:06,Club,singles,opponent,serve_drive,player,Point,4,4.53,player,smash,7,11,0,0
2026-05-04T22:05:18,Club,singles,player,serve_short,opponent,Faute dehors,11,8.91,player,smash,8,11,0,0
2026-05-04T22:05:23,Club,singles,opponent,serve_lob,player,Faute filet,5,3.91,opponent,drop,8,12,0,0
2026-05-04T22:24:16,Club,singles,player,serve_short,opponent,Faute dehors,3,4.02,player,lob,0,0,0,0
2026-05-04T22:24:29,Club,singles,opponent,serve_short,opponent,Faute dehors,12,11.87,player,lob,0,1,0,0
2026-05-04T22:28:39,Club,singles,player,serve_short,player,Point,23,22.67,player,drop,0,0,0,0
2026-05-04T22:28:42,Club,singles,player,serve_short,opponent,Faute filet,3,2.37,player,smash,1,0,0,0
2026-05-04T22:28:51,Club,singles,opponent,serve_lob,opponent,Faute dehors,8,7.93,player,smash,1,1,0,0
2026-05-04T22:28:55,Club,singles,opponent,serve_lob,opponent,Faute filet,2,2.45,player,drop,1,2,0,0
2026-05-04T22:29:01,Club,singles,opponent,serve_lob,opponent,Faute dehors,4,4.70,player,smash,1,3,0,0
2026-05-04T22:29:16,Club,singles,opponent,serve_lob,player,Faute dehors,13,13.62,opponent,drop,1,4,0,0
2026-05-04T22:29:20,Club,singles,player,serve_short,player,Faute dehors,2,2.75,opponent,lob,2,4,0,0
2026-05-04T22:29:23,Club,singles,player,serve_short,opponent,Faute dehors,3,2.92,player,drop,3,4,0,0
2026-05-04T22:29:38,Club,singles,opponent,serve_short,player,Faute filet,13,13.33,opponent,drop,3,5,0,0
2026-05-04T22:29:42,Club,singles,player,serve_lob,player,Faute dehors,2,2.87,opponent,smash,4,5,0,0
2026-05-04T22:29:45,Club,singles,player,serve_short,player,Faute dehors,2,2.14,opponent,drive,5,5,0,0
2026-05-04T22:29:55,Club,singles,player,serve_short,opponent,Faute filet,11,9.44,player,drop,6,5,0,0
2026-05-04T22:30:07,Club,singles,opponent,serve_short,player,Faute dehors,11,10.02,opponent,smash,6,6,0,0
2026-05-04T22:30:10,Club,singles,player,serve_drive,opponent,Faute filet,3,1.82,player,smash,7,6,0,0
2026-05-04T22:30:13,Club,singles,opponent,serve_drive,player,Faute filet,3,2.07,opponent,drop,7,7,0,0
2026-05-04T22:30:17,Club,singles,player,serve_short,player,Faute filet,4,3.27,opponent,drop,8,7,0,0
2026-05-04T22:30:21,Club,singles,player,serve_lob,opponent,Point,2,2.89,opponent,smash,9,7,0,0
2026-05-04T22:30:24,Club,singles,opponent,serve_short,opponent,Faute dehors,2,2.14,player,drive,9,8,0,0
2026-05-04T22:30:28,Club,singles,opponent,serve_lob,player,Point,2,2.94,player,smash,9,9,0,0
2026-05-04T22:30:32,Club,singles,player,serve_short,opponent,Faute dehors,3,2.60,player,smash,10,9,0,0
2026-05-04T22:31:10,Club,singles,player,serve_short,player,Faute filet,6,5.88,opponent,smash,0,0,0,0
2026-05-04T22:31:16,Club,singles,player,serve_short,opponent,Faute filet,5,4.69,player,drop,1,0,0,0
2026-05-04T22:31:20,Club,singles,opponent,serve_short,opponent,Faute filet,4,3.09,player,smash,1,1,0,0
2026-05-04T22:31:34,Club,singles,opponent,serve_short,player,Faute filet,13,12.64,opponent,smash,1,2,0,0
2026-05-04T22:31:51,Club,singles,player,serve_short,opponent,Point,18,15.75,opponent,smash,2,2,0,0
2026-05-04T22:31:54,Club,singles,opponent,serve_lob,opponent,Faute filet,2,2.19,player,smash,2,3,0,0
2026-05-04T22:31:58,Club,singles,opponent,serve_short,player,Faute dehors,3,2.92,opponent,smash,2,4,0,0
2026-05-04T22:32:08,Club,singles,player,serve_short,opponent,Faute dehors,9,8.72,player,lob,3,4,0,0
2026-05-04T22:32:13,Club,singles,opponent,serve_short,opponent,Faute dehors,4,3.59,player,drop,3,5,0,0
2026-05-04T22:32:18,Club,singles,opponent,serve_lob,player,Faute dehors,3,3.79,opponent,smash,3,6,0,0
2026-05-04T22:32:24,Club,singles,player,serve_drive,player,Point,5,5.01,player,lob,4,6,0,0
2026-05-04T22:32:42,Club,singles,player,serve_short,opponent,Faute dehors,15,16.54,player,drop,5,6,0,0
2026-05-04T22:32:48,Club,singles,opponent,serve_short,opponent,Point,5,4.84,opponent,smash,5,7,0,0
2026-05-04T22:32:52,Club,singles,opponent,serve_short,player,Point,4,3.01,player,smash,5,8,0,0
2026-05-04T22:32:59,Club,singles,player,serve_drive,opponent,Faute filet,7,6.41,player,drop,6,8,0,0
2026-05-04T22:33:04,Club,singles,opponent,serve_short,opponent,Point,3,3.32,opponent,smash,6,9,0,0
2026-05-04T22:33:06,Club,singles,opponent,serve_short,player,Faute service,1,0.60,opponent,serve_short,6,10,0,0
2026-05-04T22:33:14,Club,singles,player,serve_short,player,Faute filet,8,7.36,opponent,drop,7,10,0,0
2026-05-04T22:33:33,Club,singles,player,serve_short,opponent,Faute dehors,19,18.55,player,drop,8,10,0,0
2026-05-04T22:33:44,Club,singles,opponent,serve_lob,player,Faute dehors,9,9.29,opponent,drop,8,11,0,0
2026-05-04T22:33:48,Club,singles,player,serve_drive,player,Point,3,2.83,player,smash,9,11,0,0
2026-05-04T22:33:52,Club,singles,player,serve_lob,opponent,Point,2,2.88,opponent,smash,10,11,0,0
2026-05-04T22:33:56,Club,singles,opponent,serve_short,player,Faute dehors,3,3.32,opponent,smash,10,12,0,0
2026-05-04T22:34:03,Club,singles,player,serve_lob,opponent,Faute dehors,5,5.80,player,smash,11,12,0,0
2026-05-04T22:34:21,Club,singles,opponent,serve_short,opponent,Faute dehors,16,16.61,player,lob,11,13,0,0
2026-05-04T22:34:29,Club,singles,opponent,serve_lob,player,Faute dehors,7,7.37,opponent,lob,11,14,0,0
2026-05-04T22:34:41,Club,singles,player,serve_drive,opponent,Faute dehors,13,11.07,player,drop,12,14,0,0
2026-05-04T22:34:50,Club,singles,opponent,serve_lob,opponent,Faute dehors,6,7.05,player,smash,12,15,0,0
2026-05-04T22:35:10,Club,singles,opponent,serve_lob,player,Faute dehors,17,19.10,opponent,drop,12,16,0,0
2026-05-04T22:35:13,Club,singles,player,serve_short,opponent,Faute filet,3,1.99,player,drop,13,16,0,0
2026-05-04T22:35:16,Club,singles,opponent,serve_drive,player,Faute service,1,1.57,opponent,serve_drive,13,17,0,0
2026-05-04T22:35:20,Club,singles,player,serve_short,opponent,Point,4,3.25,opponent,smash,14,17,0,0
2026-05-04T22:35:28,Club,singles,opponent,serve_short,player,Faute filet,7,6.95,opponent,drop,14,18,0,0
2026-05-04T22:35:35,Club,singles,player,serve_drive,player,Faute filet,6,5.75,opponent,smash,15,18,0,0
2026-05-04T22:35:40,Club,singles,player,serve_lob,player,Point,3,4.17,player,smash,16,18,0,0
2026-05-04T22:35:47,Club,singles,player,serve_lob,opponent,Faute dehors,5,6.17,player,smash,17,18,0,0
2026-05-04T22:35:54,Club,singles,opponent,serve_lob,opponent,Faute dehors,4,4.98,player,smash,17,19,0,0
2026-05-04T22:35:58,Club,singles,opponent,serve_short,opponent,Point,3,3.34,opponent,smash,17,20,0,0
2026-05-04T22:45:48,Club,singles,player,serve_lob,player,Faute dehors,2,2.88,opponent,smash,0,0,0,0
2026-05-04T22:45:51,Club,singles,player,serve_short,opponent,Faute service,1,1.68,player,serve_short,1,0,0,0
2026-05-04T22:46:04,Club,singles,opponent,serve_lob,opponent,Faute dehors,10,11.38,player,smash,1,1,0,0
2026-05-04T22:46:37,Club,singles,opponent,serve_short,opponent,Faute filet,34,31.77,player,smash,1,2,0,0
2026-05-04T22:46:45,Club,singles,opponent,serve_short,opponent,Point,7,6.59,opponent,smash,1,3,0,0
2026-05-04T22:46:56,Club,singles,opponent,serve_short,opponent,Faute dehors,10,9.47,player,lob,1,4,0,0
2026-05-04T22:47:04,Club,singles,opponent,serve_drive,opponent,Point,5,5.70,opponent,smash,1,5,0,0
2026-05-04T22:47:11,Club,singles,opponent,serve_lob,player,Faute dehors,5,5.77,opponent,smash,1,6,0,0
2026-05-04T22:47:19,Club,singles,player,serve_lob,opponent,Faute filet,7,7.23,player,smash,2,6,0,0
2026-05-04T22:47:26,Club,singles,opponent,serve_short,player,Faute filet,7,5.83,opponent,drop,2,7,0,0
2026-05-04T22:47:31,Club,singles,player,serve_short,player,Point,5,4.40,player,smash,3,7,0,0
2026-05-04T22:47:39,Club,singles,player,serve_short,opponent,Point,6,6.55,opponent,smash,4,7,0,0
2026-05-04T22:47:42,Club,singles,opponent,serve_short,player,Point,2,2.24,player,drop,4,8,0,0
2026-05-04T22:47:46,Club,singles,player,serve_short,player,Faute filet,4,2.45,opponent,drop,5,8,0,0
2026-05-04T22:47:52,Club,singles,player,serve_lob,player,Faute dehors,4,5.61,opponent,lob,6,8,0,0
2026-05-04T22:47:58,Club,singles,player,serve_lob,opponent,Point,4,4.53,opponent,smash,7,8,0,0
2026-05-04T22:48:07,Club,singles,opponent,serve_lob,opponent,Faute dehors,8,8.39,player,smash,7,9,0,0
2026-05-04T22:48:10,Club,singles,opponent,serve_drive,player,Faute service,1,1.59,opponent,serve_drive,7,10,0,0
2026-05-04T22:48:15,Club,singles,player,serve_short,opponent,Faute dehors,3,3.29,player,smash,8,10,0,0
2026-05-04T22:48:20,Club,singles,opponent,serve_short,player,Faute filet,5,4.48,opponent,smash,8,11,0,0
2026-05-04T22:48:29,Club,singles,player,serve_short,opponent,Faute filet,9,8.05,player,drop,9,11,0,0
2026-05-04T22:48:42,Club,singles,opponent,serve_lob,opponent,Faute dehors,10,11.74,player,lob,9,12,0,0
2026-05-04T22:48:53,Club,singles,opponent,serve_short,opponent,Faute filet,10,9.09,player,smash,9,13,0,0
2026-05-04T22:48:56,Club,singles,opponent,serve_short,player,Faute filet,3,2.50,opponent,smash,9,14,0,0
2026-05-04T22:49:11,Club,singles,player,serve_short,opponent,Faute filet,17,14.21,player,smash,10,14,0,0
2026-05-04T22:49:16,Club,singles,opponent,serve_drive,player,Faute dehors,3,3.28,opponent,smash,10,15,0,0
2026-05-04T22:49:24,Club,singles,player,serve_short,opponent,Faute dehors,7,7.17,player,smash,11,15,0,0
2026-05-04T22:49:59,Club,singles,player,serve_short,opponent,Point,4,3.79,opponent,smash,0,0,0,0
2026-05-04T22:50:05,Club,singles,opponent,serve_short,opponent,Faute dehors,4,4.92,player,lob,0,1,0,0
2026-05-04T22:50:11,Club,singles,opponent,serve_lob,player,Point,4,5.04,player,drop,0,2,0,0
2026-05-04T22:50:20,Club,singles,player,serve_short,player,Faute dehors,8,8.45,opponent,smash,1,2,0,0
2026-05-04T22:50:25,Club,singles,player,serve_short,opponent,Faute dehors,3,3.33,player,lob,2,2,0,0
2026-05-04T22:50:29,Club,singles,opponent,serve_short,opponent,Faute filet,4,2.86,player,lob,2,3,0,0
2026-05-04T22:50:34,Club,singles,opponent,serve_lob,opponent,Faute filet,4,3.54,player,drop,2,4,0,0
2026-05-04T22:50:37,Club,singles,opponent,serve_short,player,Point,2,2.12,player,drive,2,5,0,0
2026-05-04T22:50:43,Club,singles,player,serve_drive,player,Faute filet,6,5.26,opponent,drop,3,5,0,0
2026-05-04T22:50:56,Club,singles,player,serve_short,opponent,Faute dehors,13,12.22,player,smash,4,5,0,0
2026-05-04T22:51:00,Club,singles,opponent,serve_short,player,Point,2,2.17,player,drive,4,6,0,0
2026-05-04T22:51:13,Club,singles,player,serve_short,player,Faute filet,12,12.24,opponent,drop,5,6,0,0
2026-05-04T22:51:22,Club,singles,player,serve_lob,player,Point,7,8.22,player,smash,6,6,0,0
2026-05-04T22:51:26,Club,singles,player,serve_lob,opponent,Point,2,2.86,opponent,smash,7,6,0,0
2026-05-04T22:51:30,Club,singles,opponent,serve_lob,opponent,Faute dehors,2,2.87,player,smash,7,7,0,0
2026-05-04T22:51:35,Club,singles,opponent,serve_short,opponent,Point,5,4.01,opponent,smash,7,8,0,0
2026-05-04T22:51:39,Club,singles,opponent,serve_lob,opponent,Faute dehors,2,2.91,player,smash,7,9,0,0
2026-05-04T22:51:44,Club,singles,opponent,serve_short,opponent,Faute filet,4,3.39,player,smash,7,10,0,0
2026-05-04T22:51:53,Club,singles,opponent,serve_short,player,Point,8,7.53,player,drop,7,11,0,0
2026-05-04T22:52:02,Club,singles,player,serve_short,player,Point,7,8.13,player,smash,8,11,0,0
2026-05-04T22:52:12,Club,singles,player,serve_lob,player,Point,7,9.10,player,smash,9,11,0,0
2026-05-04T22:52:15,Club,singles,player,serve_short,opponent,Faute filet,3,1.98,player,drop,10,11,0,0
2026-05-04T22:52:19,Club,singles,opponent,serve_short,player,Faute dehors,3,3.18,opponent,smash,10,12,0,0
2026-05-04T22:52:28,Club,singles,player,serve_drive,opponent,Point,8,7.63,opponent,smash,11,12,0,0
2026-05-04T22:52:43,Club,singles,opponent,serve_drive,player,Point,16,13.97,player,smash,11,13,0,0
2026-05-04T22:52:55,Club,singles,player,serve_lob,opponent,Faute filet,11,11.06,player,smash,12,13,0,0
2026-05-04T22:53:10,Club,singles,opponent,serve_short,opponent,Faute dehors,14,13.66,player,smash,12,14,0,0
2026-05-04T22:53:14,Club,singles,opponent,serve_lob,player,Point,2,2.87,player,smash,12,15,0,0
2026-05-04T22:57:39,Club,singles,player,serve_short,player,Faute dehors,14,14.55,opponent,smash,0,0,0,0
2026-05-04T22:57:52,Club,singles,player,serve_short,opponent,Point,12,11.75,opponent,smash,1,0,0,0
2026-05-04T22:57:59,Club,singles,opponent,serve_short,player,Point,8,6.41,player,smash,1,1,0,0
2026-05-04T22:58:09,Club,singles,player,serve_short,opponent,Faute dehors,9,8.15,player,smash,2,1,0,0
2026-05-04T22:58:14,Club,singles,opponent,serve_lob,opponent,Faute filet,4,3.97,player,drop,2,2,0,0
2026-05-04T22:58:24,Club,singles,opponent,serve_drive,player,Point,8,9.00,player,smash,2,3,0,0
2026-05-04T22:58:29,Club,singles,player,serve_short,opponent,Point,4,4.25,opponent,smash,3,3,0,0
2026-05-04T22:58:36,Club,singles,opponent,serve_drive,player,Point,6,6.01,player,drop,3,4,0,0
2026-05-04T22:58:42,Club,singles,player,serve_drive,opponent,Faute dehors,3,4.02,player,lob,4,4,0,0
2026-05-04T22:58:48,Club,singles,opponent,serve_short,opponent,Point,5,5.77,opponent,smash,4,5,0,0
2026-05-04T22:58:51,Club,singles,opponent,serve_short,opponent,Faute filet,2,1.27,player,drop,4,6,0,0
2026-05-04T22:58:57,Club,singles,opponent,serve_short,player,Faute dehors,5,4.61,opponent,smash,4,7,0,0
2026-05-04T22:58:59,Club,singles,player,serve_short,player,Faute filet,2,1.20,opponent,drive,5,7,0,0
2026-05-04T22:59:06,Club,singles,player,serve_short,opponent,Point,6,5.86,opponent,smash,6,7,0,0
2026-05-04T22:59:13,Club,singles,opponent,serve_short,player,Faute filet,7,6.11,opponent,drop,6,8,0,0
2026-05-04T22:59:15,Club,singles,player,serve_short,player,Faute filet,2,1.22,opponent,drive,7,8,0,0
2026-05-04T22:59:24,Club,singles,player,serve_lob,player,Faute dehors,6,8.10,opponent,lob,8,8,0,0
2026-05-04T22:59:27,Club,singles,player,serve_short,player,Faute filet,2,1.32,opponent,drive,9,8,0,0
2026-05-04T22:59:38,Club,singles,player,serve_short,opponent,Faute filet,11,9.95,player,drop,10,8,0,0
2026-05-04T22:59:48,Club,singles,opponent,serve_short,player,Faute dehors,9,8.76,opponent,smash,10,9,0,0
2026-05-04T22:59:54,Club,singles,player,serve_lob,player,Point,5,5.18,player,smash,11,9,0,0
2026-05-04T23:00:04,Club,singles,player,serve_lob,opponent,Faute dehors,7,8.86,player,drop,12,9,0,0
2026-05-04T23:00:07,Club,singles,opponent,serve_short,player,Faute filet,3,1.85,opponent,smash,12,10,0,0
2026-05-04T23:00:11,Club,singles,player,serve_short,player,Faute filet,4,3.29,opponent,drop,13,10,0,0
2026-05-04T23:00:23,Club,singles,player,serve_short,player,Point,11,11.35,player,smash,14,10,0,0
2026-05-04T23:00:29,Club,singles,player,serve_drive,opponent,Faute filet,5,4.61,player,drop,15,10,0,0
2026-05-04T23:00:33,Club,singles,opponent,serve_short,player,Faute dehors,3,3.12,opponent,drop,15,11,0,0
2026-05-04T23:00:50,Club,singles,player,serve_lob,player,Point,15,15.47,player,drop,16,11,0,0
2026-05-04T23:01:02,Club,singles,player,serve_short,player,Point,11,11.54,player,drop,17,11,0,0
2026-05-04T23:01:07,Club,singles,player,serve_lob,player,Faute dehors,2,3.86,opponent,lob,18,11,0,0
2026-05-04T23:01:11,Club,singles,player,serve_short,player,Faute filet,4,2.90,opponent,drop,19,11,0,0
2026-05-04T23:01:13,Club,singles,player,serve_short,opponent,Faute service,1,0.47,player,serve_short,20,11,0,0
2026-05-04T23:01:19,Club,singles,opponent,serve_lob,opponent,Faute filet,6,5.30,player,drop,20,12,0,0
2026-05-04T23:01:28,Club,singles,opponent,serve_short,player,Point,8,7.83,player,lob,20,13,0,0
2026-05-04T23:12:29,Club,singles,player,serve_drive,opponent,Faute service,1,0.52,player,serve_drive,0,0,0,0
2026-05-04T23:12:34,Club,singles,opponent,serve_drive,player,Faute dehors,3,3.05,opponent,smash,0,1,0,0
2026-05-04T23:12:41,Club,singles,player,serve_short,player,Faute filet,6,5.13,opponent,smash,1,1,0,0
2026-05-04T23:12:44,Club,singles,player,serve_short,player,Faute dehors,2,2.20,opponent,drive,2,1,0,0
2026-05-04T23:12:47,Club,singles,player,serve_short,player,Faute dehors,2,2.19,opponent,drive,3,1,0,0
2026-05-04T23:12:59,Club,singles,player,serve_lob,opponent,Faute dehors,9,10.67,player,lob,4,1,0,0
2026-05-04T23:13:08,Club,singles,opponent,serve_short,player,Point,8,8.44,player,smash,4,2,0,0
2026-05-04T23:13:17,Club,singles,player,serve_short,opponent,Point,8,7.65,opponent,smash,5,2,0,0
2026-05-04T23:13:28,Club,singles,opponent,serve_lob,opponent,Point,9,10.22,opponent,smash,5,3,0,0
2026-05-04T23:13:33,Club,singles,opponent,serve_lob,player,Faute filet,3,3.36,opponent,smash,5,4,0,0
2026-05-04T23:13:39,Club,singles,player,serve_short,opponent,Faute dehors,5,4.61,player,smash,6,4,0,0
2026-05-04T23:13:45,Club,singles,opponent,serve_short,player,Faute filet,5,4.94,opponent,smash,6,5,0,0
2026-05-04T23:14:04,Club,singles,player,serve_short,player,Point,19,18.46,player,drop,7,5,0,0
2026-05-04T23:14:07,Club,singles,player,serve_drive,opponent,Faute service,1,1.62,player,serve_drive,8,5,0,0
2026-05-04T23:14:20,Club,singles,opponent,serve_lob,opponent,Faute dehors,12,11.64,player,smash,8,6,0,0
2026-05-04T23:14:26,Club,singles,opponent,serve_drive,opponent,Point,7,5.18,opponent,smash,8,7,0,0
2026-05-04T23:14:29,Club,singles,opponent,serve_short,player,Point,2,2.20,player,drive,8,8,0,0
2026-05-04T23:14:39,Club,singles,player,serve_short,player,Faute dehors,8,8.27,opponent,lob,9,8,0,0
2026-05-04T23:14:51,Club,singles,player,serve_lob,opponent,Faute dehors,11,11.32,player,drop,10,8,0,0
2026-05-04T23:14:59,Club,singles,opponent,serve_short,player,Faute filet,7,6.61,opponent,drop,10,9,0,0
2026-05-04T23:15:03,Club,singles,player,serve_lob,opponent,Point,2,2.89,opponent,smash,11,9,0,0
2026-05-04T23:15:04,Club,singles,opponent,serve_short,player,Faute service,1,0.45,opponent,serve_short,11,10,0,0
2026-05-04T23:15:16,Club,singles,player,serve_short,opponent,Faute dehors,11,10.75,player,smash,12,10,0,0
2026-05-04T23:15:22,Club,singles,opponent,serve_short,opponent,Faute dehors,4,4.21,player,smash,12,11,0,0
2026-05-04T23:15:28,Club,singles,opponent,serve_lob,opponent,Faute dehors,4,4.83,player,drop,12,12,0,0
2026-05-04T23:15:33,Club,singles,opponent,serve_lob,opponent,Faute filet,4,4.33,player,smash,12,13,0,0
2026-05-04T23:15:38,Club,singles,opponent,serve_lob,opponent,Point,3,3.75,opponent,smash,12,14,0,0
2026-05-04T23:15:45,Club,singles,opponent,serve_lob,opponent,Faute dehors,4,5.71,player,lob,12,15,0,0
2026-05-04T23:15:55,Club,singles,opponent,serve_short,opponent,Faute filet,10,8.58,player,drop,12,16,0,0
2026-05-04T23:16:00,Club,singles,opponent,serve_lob,opponent,Faute dehors,2,3.61,player,lob,12,17,0,0
2026-05-04T23:16:10,Club,singles,opponent,serve_drive,opponent,Faute dehors,8,9.30,player,lob,12,18,0,0
2026-05-04T23:16:14,Club,singles,opponent,serve_short,opponent,Faute dehors,2,2.33,player,drop,12,19,0,0
2026-05-04T23:16:19,Club,singles,opponent,serve_lob,player,Point,4,4.13,player,smash,12,20,0,0
2026-05-04T23:16:24,Club,singles,player,serve_drive,player,Faute dehors,4,3.94,opponent,smash,13,20,0,0
2026-05-04T23:16:58,Club,singles,player,serve_lob,player,Point,19,20.21,player,drop,0,0,0,0
2026-05-04T23:17:01,Club,singles,player,serve_short,opponent,Faute filet,3,2.62,player,drop,1,0,0,0
