rally,hit,hitter,kind,start_x,start_z,target_x,target_z,end_x,end_z,moved,remaining
110,15,opponent,lob,5.737495111530553,-2.185096319851422,4.526592335443259,0.5215270296798619,4.844043794755433,-0.18804400202051363,2.1878009999999994,0.777345790525532
110,16,player,lob,-5.224023541167403,0.1557807056598114,-4.476864465399672,-0.8590292944961015,-4.476864465399672,-0.8590292944961015,1.2601928506853761,0.0
110,17,opponent,drop,4.288028936227543,-2.9313323768219073,2.9199643760752614,-0.6404547697924143,3.6082010396577635,-1.7929339779098614,1.3259400000000001,1.3423405045822734
110,18,player,drop,-0.9589865323228612,-2.27,-2.912512379636883,-0.5471823394729756,-2.6121192087369356,-0.8120995713794301,2.2041600000000003,0.40052115660012655
111,1,player,serve_drive,-2.7,0.62,-3.6620089257519837,-0.5849005872534715,-3.6620089257519837,-0.5849005872534715,1.5418322212193665,0.0
111,2,opponent,drop,2.36,-0.62,2.8321762138338515,0.02258136299404207,2.8321762138338515,0.02258136299404207,0.7974090449560703,0.0
111,3,player,lob,-0.9032747200646056,0.18751171744908646,-4.459181281032947,-0.7316313921338233,-4.424410453971942,-0.7226437076827116,3.6368639999999997,0.03591363092614144
111,4,opponent,smash,5.432911567101614,-2.8724419711010896,3.379071608361563,-0.16586721734076013,4.984058705335677,-2.28093832514319,0.7425263999999998,2.6550912173622194
112,1,opponent,serve_lob,2.7,0.62,4.1280399852595675,-0.027770911039910848,4.1280399852595675,-0.027770911039910848,1.568089714490093,0.0
112,2,player,lob,-2.36,-0.62,-4.4475252583789295,-0.213434697417953,-4.4475252583789295,-0.213434697417953,2.126747998619876,0.0
112,3,opponent,smash,4.635171939467632,-0.6510661940388461,3.1778073684809236,-0.6269225074636156,3.892747413447646,-0.6387666875057247,0.7425263999999999,0.7150381475822732
112,4,player,smash,-2.777279879585346,-2.0619244873220888,-3.144541239926568,0.019608731669419704,-2.991749732763631,-0.8463701925602938,1.2343296,0.8793547303967686
112,5,opponent,smash,3.4548924677243686,-0.5812462968040785,3.2886025735155986,-0.6196311911927458,3.2886025735155986,-0.6196311911927458,0.17066261756223322,0.0
112,6,player,smash,-3.259318497827725,-1.6157646836778843,-3.4743156928312247,-0.024896944384049713,-3.4246286988061856,-0.39255493106444916,1.2343296000000001,0.37100025949469234
112,7,opponent,drop,3.8008595382012085,-0.06989287625498303,2.9278037929408445,-0.1836582002977086,2.9278037929408445,-0.1836582002977086,0.8804367571192584,0.0
112,8,player,lob,-0.9009290797837242,-0.8918843639016334,-4.413794062340418,0.3849729744570197,-4.319001201704646,0.35051763377987744,3.636864,0.10086058163966193
112,9,opponent,smash,3.569248535342091,0.3522902955094914,3.3703252590682564,0.007968411766273623,3.3703252590682564,0.007968411766273623,0.39765315221684633,0.0
112,10,player,lob,-2.375203965027527,0.3100890861136512,-4.497748021277491,0.533556688802014,-4.497748021277491,0.533556688802014,2.13427529624773,0.0
113,1,player,serve_lob,-2.7,0.62,-4.0123220111792,-0.21280582294525027,-4.0123220111792,-0.21280582294525027,1.55426979632139,0.0
113,2,opponent,lob,2.36,-0.62,4.546021429165682,0.8695260412570194,4.1679839834732695,0.6119363340307516,2.187801,0.45745466181312244
114,1,opponent,serve_drive,2.7,0.62,3.6413460471402415,-0.04717274457643873,3.608703810536194,-0.024037776675531086,1.1137896,0.040009278302546865
114,2,player,lob,-2.36,-0.62,-4.53582251598174,0.05531170292079583,-4.53582251598174,0.05531170292079583,2.2782119122581403,0.0
114,3,opponent,drop,3.596134235126203,0.32754182920299724,2.99227326197267,0.056379081341437806,2.99227326197267,0.056379081341437806,0.6619496285411477,0.0
114,4,player,lob,-1.9038888505611307,0.7067449023719986,-4.392501935177527,0.04432724132857223,-4.392501935177527,0.04432724132857223,2.5752654703129494,0.0
114,5,opponent,drop,4.307302258584712,0.5139939910679492,2.9959608248587455,0.6641009435228945,2.9959608248587455,0.6641009435228945,1.3199047135993507,0.0
114,6,player,drop,-1.7517862945911842,3.055524261331744,-3.05219106152176,0.622767657459325,-2.7908631765425156,1.111651698895024,2.2041600000000003,0.5543463442995068
114,7,opponent,drop,1.5743521196600905,3.027250434352692,3.006565590392769,0.6669020461096925,2.2621858694250214,1.8936713165650032,1.3259400000000001,1.434943905496475
114,8,player,lob,-1.4298097414632263,2.27,-4.857655311151207,0.46754993962054187,-4.648786633145114,0.5773785050065048,3.6368640000000005,0.2359839791739084
114,9,opponent,lob,0.9922574615892201,1.8190108303519883,4.47054956930398,0.6044693171210823,3.0577608478289027,1.0977834202839816,2.187801,1.4964393659305408
114,10,player,drop,-4.282483785766475,2.27,-3.0186718760733444,0.5839836927184541,-3.0186718760733444,0.5839836927184541,2.1071002661243954,0.0
116,1,opponent,serve_short,2.7,0.62,3.1487030828909335,-0.05417056021552841,3.1487030828909335,-0.05417056021552841,0.8098397377612111,0.0
117,1,player,serve_short,-2.7,0.62,-3.194138489570334,-0.4341809104507736,-3.194138489570334,-0.4341809104507736,1.1642466400353806,0.0
117,2,opponent,drop,2.36,-0.62,2.96626700861149,0.010364592568491204,2.96626700861149,0.010364592568491204,0.8745965957484425,0.0
117,3,player,lob,-1.4911591401877096,-0.5366887225421568,-4.537445097920783,0.9769922491630154,-4.537445097920783,0.9769922491630154,3.401630229813938,0.0
117,4,opponent,drop,3.922854325200957,3.1108338623720178,2.9507068846651245,0.6648811299089885,3.4331209115983885,1.8786495956321865,1.32594,1.3061229581344989
117,5,player,lob,-7.04767845931227,2.27,-4.493020569591278,0.6286414528977009,-4.493020569591278,0.6286414528977009,3.0365004221405085,0.0
117,6,opponent,drop,4.063449609214741,1.895574428091743,2.9685716882632267,0.8956092514139177,3.0843930854831534,1.001390326835956,1.3259400000000003,0.15685736186554655
117,7,player,lob,-2.0093838154070327,2.7950898613712876,-4.543463000714878,0.7292801517816874,-4.543463000714878,0.7292801517816874,3.2694230490478193,0.0
117,8,opponent,drop,1.5802314495905798,2.071204486926961,2.9907735880950423,0.7580423588531684,2.5507136849822523,1.167721717645121,1.32594,0.6012402975082621
117,9,player,drop,-1.692358825979562,2.0648512981261655,-2.801584280175733,0.6595876871148277,-2.801584280175733,0.6595876871148277,1.7902924131742628,0.0
117,10,opponent,lob,1.0353488824495427,2.0366604209710886,4.135042122858925,0.6257122321229284,3.02656608950681,1.1302790167487515,2.187801,1.2179108163834007
117,11,player,lob,-5.909435571312204,1.6164664384611587,-4.488638745390159,0.597499370420274,-4.488638745390159,0.597499370420274,1.7484157132392724,0.0
117,12,opponent,lob,3.231904450728908,1.604390354705282,4.867066581234976,0.0663071617468802,4.825495372061514,0.10541030445534738,2.1878010000000003,0.0570720702430048
117,13,player,lob,-1.3691369576680954,0.8251818815130152,-4.105443751756774,-0.7526145303850413,-4.105443751756774,-0.7526145303850413,3.1586098823334052,0.0
117,14,opponent,drop,6.226830870060446,-1.9028372092930903,3.2508063635221682,-0.6036295645775496,5.011641292001027,-1.372336339382615,1.3259400000000003,1.9213145892805668
117,15,player,drop,-1.40638851710704,-2.0693493590433536,-3.0084950405151574,0.4845845626863087,-2.577690067803748,-0.20216592324078397,2.2041600000000003,0.8106905417198205
117,16,opponent,drop,1.0700771643010416,0.2410814363248328,3.069931774135819,0.15075705398893854,2.3946668240713143,0.18125571585550992,1.3259400000000001,0.6759533424440399
117,17,player,lob,-1.2803381396806186,0.2992102619073297,-4.962322220808503,0.01820541444270165,-4.90665660175057,0.022453751330569705,3.6368640000000005,0.05582749780722541
117,18,opponent,lob,1.445715424202531,-0.1827927644564019,4.428282754650269,-0.18726628068597226,3.6335139632988858,-0.18607421670452554,2.1878010000000003,0.7947696853319671
117,19,player,drop,-5.19414593845317,-0.147115233357482,-2.991771601271877,-0.14871637994317619,-2.991771601271877,-0.14871637994317619,2.2023749192054307,0.0
117,20,opponent,lob,1.5119665475567121,-0.13646771710150907,4.519558006003441,-0.28445998702902364,3.697123736471503,-0.24399108821220494,2.187801,0.823429328765972
117,21,player,lob,-3.5338783563506926,-0.7539101353442524,-4.362486636551026,0.9146712439673423,-4.362486636551026,0.9146712439673423,1.8629963771843299,0.0
117,22,opponent,drop,2.0285072456402964,2.1513336120178437,2.943153875830387,0.572199510179332,2.6930749784428683,1.003959822828963,1.3259400000000001,0.4989553311648892
117,23,player,drop,-1.0727614711255695,1.9522033970535104,-2.906454028560423,0.8183584258158612,-2.906454028560423,0.8183584258158612,2.1559296866996567,0.0
117,24,opponent,drop,1.3013362221133207,2.27,3.052306100739692,-0.8133000888416343,1.956107159202117,1.1170074139250243,1.3259400000000003,2.219851160475709
117,25,player,lob,-1.258818774468136,-2.0717405664552433,-4.38076854819443,-0.7928859904214685,-4.38076854819443,-0.7928859904214685,3.37372782190742,0.0
117,26,opponent,smash,1.071061886110751,-2.27,3.192736976199316,-0.8105096603072961,1.6828218490350184,-1.8491731918474548,0.7425264,1.8326662606680604
117,27,player,drop,-3.304305344710706,-2.27,-2.9362007871206606,-0.6502474009523289,-2.9362007871206606,-0.6502474009523289,1.661053716000855,0.0
117,28,opponent,lob,1.2089884171280496,-2.27,4.405936244661777,0.011945366976551332,2.9896937857494548,-0.9989525556597407,2.187801,1.7400164690072306
117,29,player,lob,-1.247303031328346,-0.27873748324589337,-4.108739297595146,-0.30197441692349625,-4.108739297595146,-0.30197441692349625,2.861530615071875,0.0
117,30,opponent,drop,5.805877028161391,-0.7091869331878418,2.899448646354368,0.08448037063550667,4.526770430451809,-0.35989737523367465,1.32594,1.6869047898508838
117,31,player,lob,-0.923695770072661,-0.2662154081911744,-4.398732031277938,-0.5624863158908366,-4.398732031277938,-0.5624863158908366,3.487642967311983,0.0
117,32,opponent,smash,3.3309546125228615,-1.1450079331736243,3.164387885053974,0.5651330732685654,3.258973601426561,-0.40597871268331487,0.7425264,0.9757072094416265
118,1,opponent,serve_drive,2.7,0.62,3.7723287192663357,-0.6285102673306135,3.4256936216255833,-0.22492368921702333,1.1137896,0.5320131736619413
118,2,player,drop,-2.36,-0.62,-3.0594653063229535,-0.7334770732476985,-3.0594653063229535,-0.7334770732476985,0.7086104436870282,0.0
120,1,opponent,serve_short,2.7,0.62,3.156694294459669,0.006107301904251572,3.156694294459669,0.006107301904251572,0.7651365390355452,0.0
120,2,player,drop,-2.36,-0.62,-2.887250969286596,0.646498016176711,-2.887250969286596,0.646498016176711,1.3718639909237358,0.0
120,3,opponent,smash,1.6690214163864319,2.0442584436089426,2.9669564389800813,0.6051187643133664,2.1663186352822645,1.4928593768928025,0.7425264,1.195451499615512
120,4,player,drop,-2.452580956722585,2.27,-3.0976993394087713,-0.45704871546355086,-2.959998522875428,0.125041091498598,2.2041600000000003,0.5981555468631727
120,5,opponent,drop,1.0061125431452003,-0.32989328323232636,3.0873892446922153,-0.6320471160035507,2.3182965845030554,-0.5203924307521182,1.3259400000000003,0.7771552539199842
120,6,player,drop,-1.812970408831697,-2.27,-2.9201587828727877,0.6694329479323596,-2.5899170069897353,-0.20731357467727207,2.2041600000000003,0.9368799792110373
120,7,opponent,lob,1.7264741942659878,2.193739634636323,4.159191816354827,-0.27281221472653266,3.2627628796833523,0.6360842521272181,2.187801,1.2765882758200398
121,1,player,serve_short,-2.7,0.62,-3.017524749756796,-0.03633385948275379,-3.017524749756796,-0.03633385948275379,0.7291063720827319,0.0
121,2,opponent,lob,2.36,-0.62,4.436517760773305,-0.29361375052552685,4.436517760773305,-0.29361375052552685,2.1020118921292985,0.0
121,3,player,lob,-3.687545182017232,-1.1467091370680191,-4.438042582032185,0.748723635043136,-4.438042582032185,0.748723635043136,2.0386053421450123,0.0
122,1,opponent,serve_drive,2.7,0.62,3.7703747541083126,-0.03565069500687791,3.6497707556104686,0.03822445491815318,1.1137896,0.1414314753868946
122,2,player,lob,-2.36,-0.62,-4.373507743303456,-0.061781883442935184,-4.373507743303456,-0.061781883442935184,2.089454689146308,0.0
122,3,opponent,lob,4.459897138815085,-0.1382298455990928,4.462120912000805,-0.6881488453601257,4.462120912000805,-0.6881488453601257,0.5499234960113601,0.0
122,4,player,lob,-4.474374010816265,-3.0627400923831516,-4.384751830643772,-0.7926196104785082,-4.384751830643772,-0.7926196104785082,2.271888891988744,0.0
122,5,opponent,lob,4.878384584959187,-2.27,4.421362767456175,-0.8192054587573498,4.421362767456175,-0.8192054587573498,1.521076507797431,0.0
122,6,player,drop,-1.1285567502696723,-2.27,-3.0298418998952386,-0.8202259847196817,-2.8812928658758343,-0.9334980678465798,2.204160000000001,0.18680840538906446
122,7,opponent,lob,1.3781734131605066,-2.27,4.350603910179982,-0.5941486069908288,3.28394902812314,-1.195526863521104,2.187801,1.2245033461951371
122,8,player,lob,-5.579065452939697,-2.05402289224925,-4.045412433627954,-0.5230324682584604,-4.045412433627954,-0.5230324682584604,2.1670309785500352,0.0
122,9,opponent,lob,6.319744625262198,-2.27,4.3782087906617395,-0.725648200997218,4.607547041687205,-0.9080702476262024,2.1878009999999994,0.2930423800062489
122,10,player,lob,-3.281862881734209,-1.9409968631171415,-4.35894861871653,-0.5818885585050894,-4.35894861871653,-0.5818885585050894,1.73415370382103,0.0
122,11,opponent,drop,5.532708692876811,-2.27,3.000007471845787,-0.6612936679944814,4.413461564717423,-1.5590831625942725,1.3259400000000001,1.6744785604089791
122,12,player,drop,-7.080983683422569,-2.27,-3.0380010153327808,0.43032461136176436,-5.2480591857268895,-1.0457822532951742,2.20416,2.6576772927526573
122,13,opponent,lob,1.3972018373900799,0.3465197595176185,4.8031533483381,0.038589274277920006,3.576115865831541,0.14952515994188625,2.187801,1.2320421073177987
122,14,player,drop,-1.704893465921269,0.1925444016061657,-3.040437531900781,0.6102634927434946,-3.040437531900781,0.6102634927434946,1.3993452723590714,0.0
122,15,opponent,smash,1.1380858750378353,2.0434966906190306,3.2167477168834067,0.5697620483119321,1.7438200962239712,1.6140417942899916,0.7425264000000001,1.8055569676865548
122,16,player,drop,-3.1334986771696514,1.2348454742717663,-2.8232792881448447,0.5738464693193118,-2.8232792881448447,0.5738464693193118,0.7301751528743355,0.0
122,17,opponent,drop,1.0155857805863664,1.970040641061529,3.1418375913203977,0.08238109622432097,2.0071478409798296,1.0897443477668962,1.3259400000000001,1.5173336976704797
122,18,player,smash,-6.939237911519856,0.5218202858939491,-3.083770325888638,0.5890948021112683,-5.7050961778896605,0.5433549729920853,1.2343296,2.6217248815115473
122,19,opponent,smash,2.917495808721956,2.27,3.4540516304377844,-0.3625810456796066,3.0657841772905097,1.542431436602545,0.7425263999999999,1.944176991126136
122,20,player,lob,-2.155287410639636,-0.0754053663196218,-4.4160147338928315,-0.545342818855244,-4.4160147338928315,-0.545342818855244,2.309053754116441,0.0
122,21,opponent,lob,5.313913178127723,-2.177839220348445,4.488631403902886,0.5109832146109277,4.671967427385313,-0.08633763806246364,2.187801,0.6248234138897296
122,22,player,drop,-3.4773765811358324,0.3564113677843508,-3.0640146397198453,-0.04842187836814005,-3.0640146397198453,-0.04842187836814005,0.5785827959778592,0.0
122,23,opponent,smash,1.5996899757376155,-0.5489697366972404,3.3132331384468783,-0.068111339401806,2.3146005537701444,-0.3483498969152401,0.7425264,1.0372081219771394
122,24,player,lob,-2.371038700803696,-0.06395368054972939,-4.097540876160782,0.134999456691756,-4.097540876160782,0.134999456691756,1.7379275336822817,0.0
122,25,opponent,drop,6.913462991874196,0.6451459749605815,3.004511720890776,-0.8349348130258701,5.673436468283734,0.1756237663355214,1.3259400000000003,2.85383740769643
122,26,player,smash,-1.9718400629658768,-2.0266799485803366,-3.142726811324189,-0.6115569063767184,-2.7587092211572437,-1.0756770625051315,1.2343296,0.6023927530127586
122,27,opponent,drop,2.935426843280629,-1.6895929724212218,2.96196944066701,-0.513961613158621,2.96196944066701,-0.513961613158621,1.1759309513562628,0.0
122,28,player,lob,-1.665062216179949,-1.2864114132946214,-4.471725378889737,-0.5497508601079172,-4.471725378889737,-0.5497508601079172,2.901728257355166,0.0
122,29,opponent,drop,4.705984874890733,-1.414009719158452,3.0892038785459786,-0.5679683336739401,3.531173459860127,-0.7992455182539214,1.3259400000000003,0.4988248659742682
122,30,player,lob,-1.0086465822452293,-1.4829616701156922,-4.350411433145876,-0.5007562639587507,-4.350411433145876,-0.5007562639587507,3.4831192598874563,0.0
122,31,opponent,drop,4.421707782826669,-1.676480346436204,3.0911190898620666,0.5046998684089278,3.7311863193647894,-0.5445364467227665,1.3259400000000001,1.2290577298379548
122,32,player,drop,-1.1304600136664147,0.2655047961424788,-2.850743122867334,-0.8308537360236571,-2.850743122867334,-0.8308537360236571,2.0399450989807217,0.0
123,1,player,serve_lob,-2.7,0.62,-4.099432684231005,-0.5458114813725968,-4.099432684231005,-0.5458114813725968,1.8214083144078828,0.0
124,1,opponent,serve_short,2.7,0.62,3.258032755270562,-0.5997033203925677,3.174413643548888,-0.41693536053373614,1.1403084,0.20098826581689117
124,2,player,lob,-2.36,-0.62,-4.502852474112211,0.17985550922061005,-4.502852474112211,0.17985550922061005,2.287265957740679,0.0
124,3,opponent,drop,2.344210045186987,0.35104288559234686,3.1758824526567717,0.026819029897370218,3.1758824526567717,0.026819029897370218,0.8926366012820137,0.0
125,1,player,serve_drive,-2.7,0.62,-3.7344632694748023,-0.02767009014931522,-3.7344632694748023,-0.02767009014931522,1.2204879358545577,0.0
125,2,opponent,lob,2.36,-0.62,4.545932397867173,0.9114398758012668,4.151820579887297,0.6353295284877783,2.1878009999999994,0.4812079061746365
125,3,player,lob,-5.410944464919708,2.173481384278836,-4.367759954814252,0.6766341354993985,-4.367759954814252,0.6766341354993985,1.8244959874723021,0.0
125,4,opponent,smash,3.5301454345602115,1.9736820023574793,3.146496048955988,-0.6687136025807328,3.423456677647488,1.2388602798659774,0.7425264,1.9275749808601497
125,5,player,lob,-3.0619014802758517,-2.01786870347046,-4.103577394624931,0.8121228115392989,-4.103577394624931,0.8121228115392989,3.0156161369713854,0.0
125,6,opponent,lob,5.899687571368691,1.949703214474641,4.491716882587614,-0.03884766637902633,4.635451169754651,0.1641558092134463,2.1878010000000003,0.2487367210727839
125,7,player,lob,-4.282152618580739,0.4515970922447956,-4.529765349994328,-0.09386709233645593,-4.529765349994328,-0.09386709233645593,0.5990352589113499,0.0
126,1,opponent,serve_short,2.7,0.62,3.1650407538463345,-0.42121085946373293,3.1650265008409395,-0.4211789474562918,1.1403083999999999,3.495031304170897e-05
126,2,player,drop,-2.36,-0.62,-2.977403646987578,-0.11976351123796197,-2.977403646987578,-0.11976351123796197,0.7946218018671113,0.0
126,3,opponent,lob,0.9131636620363431,0.06225796729183708,4.3980957868005275,-0.20902382167290112,3.0943659050033925,-0.10753599866841554,2.187801,1.3076740354189806
126,4,player,smash,-4.720768728186281,-0.38029146003000625,-3.010770305290745,-0.6366549244462762,-3.50008104556528,-0.5632973149459939,1.2343296,0.49477908142888327
126,5,opponent,drop,3.8529064470593433,-2.27,2.790580854154967,-0.6076194208685749,3.1389156758893884,-1.1527112896461662,1.3259400000000001,0.6468866155982808
126,6,player,lob,-1.84478346670075,-3.080014231823963,-4.475424800317429,-0.6486119027235198,-4.475424800317429,-0.6486119027235198,3.5821768677841126,0.0
126,7,opponent,smash,4.676046816731196,-2.13623732756683,3.4117732586493625,0.44985959547074417,4.349930128802892,-1.469159100856024,0.7425263999999999,2.1360643880435712
126,8,player,smash,-7.0814487223440965,0.31870647302032057,-3.196423872274378,-0.006730726475933563,-5.851427062814161,0.21567114644062735,1.2343296000000001,2.6643018850823235
126,9,opponent,lob,2.5753547670117785,0.6099048732409336,4.374818510817878,-0.016048286542375015,4.374818510817878,-0.016048286542375015,1.9052262657005787,0.0
126,10,player,lob,-4.161595960810898,-0.2667685039258377,-4.17991460330268,0.092945180622986,-4.17991460330268,0.092945180622986,0.36017982663446374,0.0
126,11,opponent,drop,6.305219456612594,0.057798390955962065,3.2479045824710773,0.12417950056834406,4.9795918839554565,0.0865807155866426,1.3259400000000001,1.7320954300367954
126,12,player,lob,-2.2250140758999217,0.1346801537208675,-4.043617909600066,-0.07746382583390413,-4.043617909600066,-0.07746382583390413,1.830935545564124,0.0
126,13,opponent,lob,5.814899980397365,-0.09891828494794414,4.486082661633996,-0.012159330424064765,4.486082661633996,-0.012159330424064765,1.3316465682888776,0.0
126,14,player,lob,-4.393244305129967,0.4245833118188729,-4.039408159190981,0.24082474539703327,-4.039408159190981,0.24082474539703327,0.39870694614762453,0.0
126,15,opponent,drop,5.82339569949854,0.97825514301216,3.2774849854097754,0.2056227632202875,4.554597144390415,0.5932004583821238,1.3259400000000001,1.334628014243352
126,16,player,lob,-2.2301199229726967,0.3844816649593523,-4.48190099202427,0.6733254788559419,-4.48190099202427,0.6733254788559419,2.270230986434062,0.0
126,17,opponent,drop,5.2453528929864,2.795616942403243,2.9456927159738093,0.7819434602116808,4.247797603249475,1.9221180428516296,1.3259400000000001,1.7307441221524789
126,18,player,drop,-1.3629174660744714,2.27,-3.0161445082899117,-0.5139249012800081,-2.488363280761796,0.3748237486178796,2.2041600000000003,1.0336475157549612
126,19,opponent,drop,1.532160266726386,-0.3506239359901656,2.9615571043823246,-0.10510590742588297,2.838963307061437,-0.1261630321091814,1.3259400000000003,0.12438907364187125
126,20,player,drop,-1.3867613568177646,0.19637357186931348,-2.9556001213839633,0.6581602020246273,-2.9556001213839633,0.6581602020246273,1.6353904613259176,0.0
126,21,opponent,smash,1.1027017371089811,2.2361114506809843,3.112990175953001,0.6736403093428789,1.6889701242424873,1.7804417973740765,0.7425264000000001,1.8035638723321354
126,22,player,drop,-3.08013666734273,1.819809176889843,-2.8891590069888937,0.7734323688519987,-2.8891590069888937,0.7734323688519987,1.0636620192305883,0.0
126,23,opponent,lob,1.6139101442730621,2.27,4.384192154873772,-0.4898159293666213,3.1638441096164662,0.7259216604472849,2.1878009999999994,1.7225757570713265
127,1,player,serve_drive,-2.7,0.62,-3.791535482891023,-0.3956299954427196,-3.791535482891023,-0.3956299954427196,1.4909574098722995,0.0
127,2,opponent,drop,2.36,-0.62,3.041057384613711,-0.5222519958401297,3.041057384613711,-0.5222519958401297,0.6880362152198869,0.0
127,3,player,drop,-1.2783996565657474,-2.27,-2.9995933786115967,-0.09724835641192636,-2.6470652465313815,-0.5422628068933564,2.2041600000000003,0.5677269986932582
127,4,opponent,drop,1.3156098022966292,-0.31677895716597404,3.0832704880887034,0.16289754545298002,2.5952710980050537,0.03047289936734421,1.3259400000000001,0.5056477940354531
127,5,player,drop,-1.3379635104922167,0.35423010847314085,-2.9358218657855093,0.7579264646625533,-2.9358218657855093,0.7579264646625533,1.6480661611662304,0.0
127,6,opponent,smash,1.7443277403909794,2.2139425279877867,3.130178279755314,0.7927653236594994,2.262724403421438,1.6823314347477702,0.7425264000000003,1.2424991322183598
127,7,player,lob,-3.076716810413628,2.2397056537480617,-4.360414111513264,-0.02097566294416412,-4.360414111513264,-0.02097566294416412,2.5997228268590065,0.0
127,8,opponent,drop,5.121089442067737,0.17997718994794298,3.068999840976199,-0.7927016009354861,3.9229310733571667,-0.3879430571720428,1.32594,0.9450016023188433
127,9,player,lob,-2.3362667045720067,-2.061350405495238,-4.371586354899449,0.8138442129648774,-4.371586354899449,0.8138442129648774,3.52267940253311,0.0
127,10,opponent,lob,4.692279531230177,2.072281883507554,4.885610458702978,0.4992860693301223,4.885610458702978,0.4992860693301223,1.5848320664780906,0.0
127,11,player,drop,-1.4259420055592282,1.9872254657872528,-3.0914960384712793,0.6358998917923036,-3.0914960384712793,0.6358998917923036,2.144796270857066,0.0
127,12,opponent,smash,1.3657769050744228,2.27,3.1209302169085684,-0.7498754888344749,1.7388923993257634,1.628026260158145,0.7425263999999999,2.7503536603664633
128,1,opponent,serve_short,2.7,0.62,3.2048434354125743,-0.5709482226529108,3.1450429453862894,-0.42987619454507897,1.1403084,0.15322341766792927
128,2,player,drop,-2.36,-0.62,-2.910163641743267,-0.12508580858577478,-2.910163641743267,-0.12508580858577478,0.7400135739021346,0.0
128,3,opponent,drop,1.1871168091088191,-0.7224361451255975,2.9078354202834364,-0.09223886734226605,2.432181780556381,-0.2664426139496798,1.3259400000000001,0.5065504222855368
128,4,player,smash,-1.3772295565408674,0.22472969951122446,-3.4117098147186202,0.14269729868604789,-2.610556999288765,0.1750006295310595,1.2343296000000001,0.8018038032180105
128,5,opponent,smash,2.214629697542956,0.1573077154980878,3.4131843355798286,0.009585481416449451,2.951579822639971,0.06647838203992895,0.7425263999999998,0.46509733229486094
128,6,player,drop,-2.5962957526733166,-0.23657640628412113,-3.040929009302149,-0.1928173727361698,-3.040929009302149,-0.1928173727361698,0.44678136254482675,0.0
128,7,opponent,lob,1.6194971260867201,-0.39838020759430204,4.129217290157634,-0.2982026310562602,3.805557322874993,-0.3111217889802911,2.187801,0.323917704151635
128,8,player,lob,-6.09832088720367,-1.1644419556068502,-4.042063608066811,-0.5074974734429064,-4.042063608066811,-0.5074974734429064,2.158650052845289,0.0
128,9,opponent,lob,6.088730897706464,-1.7528369352153663,4.499055268330682,-0.29759719241618665,4.499055268330682,-0.29759719241618665,2.1551777921214548,0.0
129,1,player,serve_short,-2.7,0.62,-3.235181494990721,-0.42596268066459286,-3.235181494990721,-0.42596268066459286,1.1749285773712224,0.0
129,2,opponent,lob,2.36,-0.62,4.408663132048395,0.007247114510709529,4.408663132048395,0.007247114510709529,2.1425357806291943,0.0
129,3,player,lob,-1.2933505246190202,-0.18292826516689792,-4.537876541397786,-0.5366417275333164,-4.537876541397786,-0.5366417275333164,3.2637497279989964,0.0
129,4,opponent,drop,3.3688986942672514,-1.1208405131480166,3.0737404840460965,-0.543750401360903,3.0737404840460965,-0.543750401360903,0.648190840866653,0.0
129,5,player,smash,-2.110712674958374,-1.9872129932787896,-3.3834954464257203,-0.21626316162083764,-2.831079300320327,-0.984894936721495,1.2343296000000004,0.9465507932342154
129,6,opponent,drop,3.3169758985774136,-0.558412134935391,2.9606479200230806,-0.1323957483101394,2.9606479200230806,-0.1323957483101394,0.5553913844973227,0.0
129,7,player,smash,-1.6002484039375338,-0.20807311197993716,-3.0273376768204288,-0.5445766957975575,-2.801631154566932,-0.4913557410384466,1.2343296000000001,0.2318963221209847
130,1,opponent,serve_short,2.7,0.62,2.9441736344800065,-0.10253091717020146,2.9441736344800065,-0.10253091717020146,0.7626740391818698,0.0
130,2,player,lob,-2.36,-0.62,-4.44249489974381,-0.31280687638891147,-4.44249489974381,-0.31280687638891147,2.105030313951065,0.0
130,3,opponent,lob,1.8861763605632587,-0.7854204817655734,4.3884297493416575,-0.17855470664403156,4.012340614822264,-0.2697667418273775,2.1878010000000003,0.3869918248049101
130,4,player,lob,-3.007055791894816,-0.4989396704022774,-4.183085553478384,0.16459079553782846,-4.183085553478384,0.16459079553782846,1.350303180534282,0.0
130,5,opponent,lob,6.286106455773988,0.3802371177945675,4.513035891604661,0.14225033048357083,4.513035891604661,0.14225033048357083,1.788970915486986,0.0
130,6,player,lob,-5.689164392649809,0.1432438116395749,-4.496473209132353,0.6735898113318223,-4.496473209132353,0.6735898113318223,1.3052889100233096,0.0
130,7,opponent,lob,3.3881139427546474,2.1136722974611533,4.476444783888764,0.8165513752435073,4.476444783888764,0.8165513752435073,1.693217855628286,0.0
130,8,player,drop,-5.458923040656344,2.27,-3.0034181858268822,0.7384633317076837,-3.588720301457246,1.1035253882350486,2.2041600000000003,0.68981799895144
130,9,opponent,lob,1.6216556852917754,2.0492964513990324,4.414310283867953,0.7470770506785416,3.604481343684366,1.1247016082266361,2.187801,0.8935453087685398
130,10,player,drop,-1.1156341579742333,2.27,-3.0146389700290324,0.650483758447293,-2.7927312240493185,0.8397319354182782,2.204160000000001,0.2916469101715952
130,11,opponent,lob,1.4500020146144255,2.27,4.419618484792869,-0.5176956481071406,3.0450975568352994,0.7726211478760308,2.187801,1.8852652904537375
